id,标题,成文或生成日期,发布或生效日期,来源,URL源地址,内容
839,开展防汛冲锋舟联演联训,2018/4/28,2018/4/28,南平日报,https://www.np.gov.cn//cms/html/npszf/2018-04-28/1149520810.html,"24日，武警福建总队南平支队与市防汛相关部门开展2018年南平市防汛冲锋舟联演联训。此次集训立足于提升部队“防大汛、救大灾”抗洪抢险实战能力，突出强化舟艇装运、冲锋舟快速组装拆卸、绕避障碍物、水上编队及水上救护等，全面提高官兵的实战化水平。
（罗光耀 龙涛 摄）

                      
扫一扫在手机打开当前页"
840,扬水上安全之帆·为生命保驾护航,2018/4/27,2018/4/27,南平日报,https://www.np.gov.cn//cms/html/npszf/2018-04-27/854957132.html,"26日，“扬水上安全之帆·为生命保驾护航”福建省青少年学生水上安全教育“十百千万”行动南平市首场公益讲座在南平市实验小学举办。本次活动由市红十字会和市教育局主办，旨在进一步加强青少年学生水上安全教育，宣传普及水上安全救护知识，增强学生水上安全意识和自救互救能力。图为红十字志愿者现场展示水上救人方式。	（卢国华 陈冰倩 摄）

                      
扫一扫在手机打开当前页"
841,全力确保水质达标,2018/4/27,2018/4/27,南平日报,https://www.np.gov.cn//cms/html/npszf/2018-04-27/2034689727.html,"23日，副市长、流域河长梁廉荣率延平区流域河长及市河长办、市环保局、农业局、水利局、海事局等部门负责人深入闽江（南平段）开展流域巡河工作，整改突出问题，确保流域水质全面达标。
实地考察和了解相关情况后，巡察组在樟湖镇召开工作现场会。梁廉荣指出，黄田断面水质是省上对我市环保考核的重要指标，今年以来由于雨量少，流域自净能力下降，该断面出现水质氨氮指标超标，PH值和容解氧指标饱和等问题，主要原因是太平、樟湖等乡镇超量网箱养殖所致。他要求，各相关单位要高度重视，履职尽责，明确流域生态环境保护各方责任，采取有效措施确保黄田断面水质达标。要对网箱养殖摸清实情，认真执行养殖规划，对不合实际的规划内容进行调整，立即开展专项整治。市环保局要对黄田断面水质超标的原因进行深度分析，加强跟踪监测，为专项整治提供数据支持。延平区政府、市农业局要积极争取国家和省上政策和资金支持。市河长办要向省河长办反映，请求协调闽江南平段水葫芦打捞事宜。 （林奥）

                      
扫一扫在手机打开当前页"
842,着力提高公交服务能力?,2018/4/27,2018/4/27,南平日报,https://www.np.gov.cn//cms/html/npszf/2018-04-27/1552102144.html,"近日，在2018年有关城市公交的代表建议（委员提案）办理工作座谈会上，市人大常委会、市政协、市国资委、市财政局等部门相关负责人，10位市、区两级人大代表和政协委员，与城市公交乘客委员会委员以及南平公共交通有限公司经营班子一起，对20件城市公交建议（提案）进行集中协商办理。
城市公交与市民生活息息相关。随着市民生活水平不断提高、延平城区框架向外拓展拉伸以及新兴生活区开发启用，市民对公交需求更加迫切，对公交服务能力提出了更高的要求。2018年市区两级“两会”期间，市、延平区两级人大代表和政协委员对城市公交提出了20件建议和提案。据了解，这20件建议（提案），涉及新增线路、开通乡镇公交、增设公交站点、加快公交场站建设、推进智慧公交建设等各方面。
会上，南平公共交通有限公司汇报了城市公交近五年发展情况与现状，与人大代表和政协委员们就建议（提案）进行面对面沟通，提出办理方案，并表态：能解决的问题立即解决办理；能解决但短时期无法完成的问题，制定完成时间表，按序时推进；暂时无法解决的问题，实事求是向代表和委员解释说明情况，并在今后的工作中跟踪办理，条件成熟后继续落实解决，着力推动建议（提案）的办理工作。 （张莎）

                      
扫一扫在手机打开当前页"
843,切实治好管好护好河流?,2018/4/27,2018/4/27,南平日报,https://www.np.gov.cn//cms/html/npszf/2018-04-27/1433237833.html,"26日，全市检察机关派驻河长办公室检察联络室工作现场会在光泽召开。
全市两级检察院派驻河长制办公室检察联络室于2月8日实现全覆盖。职责是通过召开联席会议、走访巡查、案件办理等方式收集信息，发现线索；以行政执法与刑事司法相衔接为载体，联合开展行政执法专项监督；运用检察建议监督方式，向执法单位提出整改措施和对策；办理一批公益诉讼案件。
会议提出，全市检察机关将依托派驻河长办公室检察联络室开展生态保护专项监督调查，深入采砂区、采矿区、饮用水源保护区、生态保护区打击破坏生态环境等违法行为的专项整治行动。在专项整治行动中发现已达到追究刑事责任的，要依法立案监督和提前介入，对复杂疑难案件，市检察院可挂牌督办，对发现“保护伞”的线索要及时移送监察委，依法严厉打击破坏水环境资源违法犯罪活动，切实把河流治理好、管理好、保护好。 （龚祖雁 林道广 林森）

                      
扫一扫在手机打开当前页"
844,建一流高校?促跨越赶超?,2018/4/27,2018/4/27,南平日报,https://www.np.gov.cn//cms/html/npszf/2018-04-27/289214378.html,"26日，市委书记袁毅、市长许维泽到武夷学院，就新时代地方高校创新发展开展调研，并与师生代表座谈交流。
十年树木百年树人。来到武夷学院，袁毅、许维泽等市领导实地察看了学校建设情况，并在情怀园与师生共同种下寄予良好祝愿的楠木树，祝愿武夷学院越办越好，祝愿学子们茁壮成长。
在随后召开的座谈会上，武夷学院领导和师生代表围绕新时代地方高校如何更好服务南平经济社会发展，联系学习、工作、生活实际作了发言。袁毅、许维泽等边听边记，并就大家关心的问题进行互动交流，会场发言踊跃、气氛热烈。
袁毅对武夷学院近年来取得的成绩和对南平经济社会发展作出的贡献给予充分肯定。他说，重视教育就是重视未来，重视教育才能赢得未来。当前，南平正处在加快绿色发展跨越赶超的重大历史机遇期，需要凝聚方方面面的智慧和力量，需要不断强化智力支持和人才支撑。希望武夷学院等高校把自身发展与服务新南平建设紧密结合起来，奋进新时代，再创新业绩。要把牢方向、把握导向。深入学习贯彻习近平新时代中国特色社会主义思想，牢牢把握社会主义办学方向，牢牢守好意识形态领域阵地，牢牢抓好高校党的建设，把思想政治工作摆在首位，把立德树人作为中心环节，促进抓党建与抓业务相融合，培养有情怀、有担当、有作为的时代新人。要勇于创新、勇争一流。把高质量发展要求贯穿办学治校全过程，建一流学科，推动茶学、旅游、食品等学科办出特色、办出品牌、办出影响；聚一流师资，舍得投入、敢于突破，加快引进培育一批骨干学科带头人；育一流英才，培养造就更多既富有创新精神、创造能力，又脚踏实地、爱国爱乡的高素质人才。要扎根闽北、服务闽北。立足地方所需、高校所能，当好推动南平发展的“智库”，围绕推动绿水青山转化为金山银山等重点课题，为地方发展提供智力支撑；成为助推七大绿色产业发展的“引擎”，深化产教融合、政校企合作，为南平培养输送更多应用型、创新型、复合型人才；构建促进产学研融合转化的“高地”，促进更多科技成果转化为生产力。
袁毅指出，教育是民族振兴、社会进步的基石，教师是基石的奠基者。希望广大教师争做有理想信念、有道德情操、有扎实学识、有仁爱之心的“四有”好老师，引领更多学生成长成才。希望广大学子珍惜韶华、脚踏实地，刻苦学习、勤奋钻研，为建设新南平、实现中国梦贡献青春、智慧和力量。
许维泽对近年来武夷学院为南平经济社会发展做出的贡献表示衷心的感谢。希望武夷学院等高校根据南平经济社会发展的需要，聚焦乡村振兴、七大产业发展、水美城市建设等方面，科学合理设置学科专业，更加精准地培育一批实用型、创新型人才。希望武夷学院等高校在强化自身科技创新研究的同时，加大与我市重点企业、重点项目的合作力度，加快推动科技创新技术成果的转化应用，推动我市主导产业延伸产业链条，形成产业集群。希望武夷学院等高校进一步配强师资力量，完善硬件设施，提升教学水平，并加强政府、企业和其他院校之间的沟通联系、交流合作，纵深推动学院发展。全市各级各有关部门要多为院校排忧解难，全力推动教育事业发展。
市领导兰斯文、黄健平、张国旺、罗志坚、伍斌、张培栋、庄莉、潘剑才以及武夷学院、林职院、闽职院、武夷山职业学院负责人参加调研和座谈。 （朱昕华）

                      
扫一扫在手机打开当前页"
845,省政协调研组到我市调研?,2018/4/26,2018/4/26,南平日报,https://www.np.gov.cn//cms/html/npszf/2018-04-26/1137338904.html,"24日至25日，省政协副主席薛卫民带领省政协人口资源环境委负责人、部分省政协委员、省直有关部门负责人等调研组成员到我市武夷山市、延平区，就“深化国家生态文明试验区建设”专题调研。市领导黄健平、黄苏福、严明分别参加现场调研和座谈会。
我市认真贯彻落实省委、省政府关于国家生态文明试验区建设的工作部署，扎实推进各项改革任务，围绕生态文明建设重点难点问题，在武夷山国家公园体制改革试点、党政领导干部自然资源离任省级试点，重点区位商品林赎买试点、生态系统价值核算试点、国有自然资源资产管理体制试点等领域形成了一批典型经验和制度成果。在“深化国家生态文明试验区建设”改革任务上，我市提出了6大类45项具体改革任务，截至目前已累计完成了42项，余下的3项力争在今年8月完成。
座谈会上，薛卫民在听取我市工作情况汇报后，对我市有关经验、做法及取得的成效给予充分肯定。他指出，党的十九大报告提出“必须树立和践行绿水青山就是金山银山的理念”，明确了生态文明建设是系统工程。要深入学习习近平新时代中国特色社会主义思想绿色发展理念和关于生态文明建设的重要论述，深刻认识加快推进生态文明建设与绿色发展的重要性和紧迫性，牢固树立“绿水青山就是金山银山”的发展理念，推动生态环境质量不断改善。希望南平结合发展实际，在探索中不断总结完善，创新出更多生态文明建设的“南平模式”。 （廖晨星 汤文娟）

                      
扫一扫在手机打开当前页"
846,顺昌:打造宜居宜游水美城市?,2018/4/26,2018/4/26,南平日报,https://www.np.gov.cn//cms/html/npszf/2018-04-26/1010525257.html,"昨日，顺昌富金湖休闲旅游基础设施建设（三松酒店前段景观工程）项目工地上，工人正在清洗竣工后的环湖慢道护栏。该项目总投资1200万元，改造提升慢道340米，建设面积6245平方米，绿化面积2724平方米，进行景观路灯、绿化、管网、人行慢道及沿河栏杆等建设，进一步提升市民居住环境，打造宜居宜游水美城市。
（吴仁明 池亮亮 摄）

                      
扫一扫在手机打开当前页"
847,电影《政和书记》在武夷智谷取景拍摄?,2018/4/26,2018/4/26,南平日报,https://www.np.gov.cn//cms/html/npszf/2018-04-26/166115839.html,"4月24日下午，电影《政和书记》在武夷智谷取景拍摄。电影《政和书记》由宁敬武执导，郭广平、陶红等主演，表现廖俊波同志从政20多年不忘初心，对党忠诚、心系群众、忘我工作、无私奉献的优秀品质，再现了廖俊波敢于担当、勇于创新，尽心竭力为老百姓谋福祉，直至因公殉职的光辉一生。电影于3月27日开拍，目前已进入拍摄的后期阶段，计划于5月中旬杀青，7月1日与观众见面。

                      
扫一扫在手机打开当前页"
848,浦城：南浦溪景观改造工程施工现场,2018/4/26,2018/4/26,南平日报,https://www.np.gov.cn//cms/html/npszf/2018-04-26/954953473.html,"24日，在浦城县“水美城市”建设项目的子项目南浦溪景观提升改造工程施工现场，工人正在建设观景栈道。浦城县“水美城市”建设是该县重点民生项目，计划投资近24亿元对城区附近约30公里的河道进行综合治理，立足独特的山城水系优势，融合山水、人文景观，打造现代水生态城市。 （徐赵浦 摄）

                      
扫一扫在手机打开当前页"
849,集思广益?问计专家,2018/4/25,2018/4/25,南平日报,https://www.np.gov.cn//cms/html/npszf/2018-04-25/1617577971.html,"4月23日，就“生态银行”试点方案，我市在国务院参事室举行论证会，邀请有关高层次专家、学者出谋献策，共同探讨如何更好地发挥南平的生态资源优势，探索建设“生态银行”，点绿成金，加快推动绿水青山转化为金山银山。市委常委、常务副市长伍斌带领市直有关部门负责人参加会议。
“生态银行”并非传统意义上的金融机构，而是一个围绕生态资源进行资源管理、资源整合、资源转换、资源提升、资源市场化和可持续运营的自然资源管理、开发、运营平台，通过这个平台把资源（绿水青山）变成资产，再通过引入企业经营把资产变为资本，最终实现生态与经济的双赢，为实现绿水青山变为金山银山提供一条可持续发展路径。
国务院参事室当代绿色经济研究中心绿色旅游专委会主任崔莉在会上介绍了南平探索“生态银行”的相关背景、目的和意义。国务院参事、科技部原副部长刘燕华，中国工程院院士、中国工程院原副院长沈国舫，国务院参事室特约研究员、当代绿色经济研究中心理事、清华大学原常务副校长何建坤，国务院参事、国务院发展研究中心金融研究所名誉所长夏斌，国务院参事室特约研究员、中国银河证券首席总裁顾问左小蕾，复旦大学教授、春秋旅游集团原总经理肖潜辉等10多位专家、学者从不同的视角和站位，围绕“生态银行”建设的意义、定位、功能以及平台构建、模式设计、政策支持、人才支撑、机制建设等方面畅所欲言，献智献策，展开论证。
伍斌在会上介绍了南平市的基本情况。在认真听取了大家的意见和建议后，伍斌代表市委、市政府表示衷心感谢，他表示将认真研究、充分吸纳各位专家、学者的真知灼见，对“生态银行”建设的相关事宜进一步细化、深化、强化，做好顶层设计，集聚高端人才，注重借智借力，也希望各位专家、学者一如既往地关心和支持南平发展，对“生态银行”建设多提宝贵意见，进行精心指导，确保“生态银行”建设健康有序推进，创建生态文明建设的“南平模式”。（陈忠）

                      
扫一扫在手机打开当前页"
850,打响朱子文化品牌?推动朱子文化建设,2018/4/25,2018/4/25,南平日报,https://www.np.gov.cn//cms/html/npszf/2018-04-25/2026330444.html,"24日下午，朱子文化品牌建设研讨务虚会在延召开，研究进一步加强朱子文化保护、挖掘、研究、弘扬工作，不断扩大朱子文化品牌影响力。市领导张国旺、张培栋、潘敏芳、余建坤参加会议。
会上，朱子学会会长朱崇实、省文化交流协会副会长朱清、省炎黄文化研究会常务副会长马照南、省政协提案委副主任张建光等特邀专家学者以“打响朱子文化品牌 推动朱子文化建设”为主题，围绕文旅结合，大力发展朱子文化产业；营造朱子文化宣传氛围，拓展对外文化交流；加强朱子文化遗存遗址保护，推进朱子文化传承与弘扬等方面谈了各自的想法和意见建议。
会议指出，朱子文化是我市独有而珍贵的文化资源，保护好弘扬好朱子文化，是我们的区域使然、情感使然和使命所在、责任所在。各位专家学者的发言对我市朱子文化品牌建设提供了很好的思路，具有重大指导意义。各级各部门要认真梳理、深刻领会、抓好贯彻落实。要重点抓好深化朱子文化研究，组织高层次研究团队，举办朱子文化高峰论坛，扩大朱子文化品牌影响力。要发展朱子文化产业，创新设计朱子文化旅游产品，以朱子文化产业发展带动全市文化创意产业发展。要推动朱子文化普及，塑造朱子文化城市“印象”，丰富朱子文化传播载体，拓展朱子文化交流，发挥朱子文化教化功能。相信在市委、市政府的领导下，在广大专家学者的支持下，在全市人民的共同努力下，朱子文化一定会成为国家级、乃至世界级的文化品牌。 （朱昕华）

                      
扫一扫在手机打开当前页"
851,俯瞰建设中的武夷德懋堂?,2018/4/25,2018/4/25,南平日报,https://www.np.gov.cn//cms/html/npszf/2018-04-25/1852012518.html,"4月22日，在航拍镜头下，建阳区麻沙镇武夷德懋堂项目已见雏形。
武夷德懋堂为省重点项目、南平市重点项目，总投资约3.8亿元，景区面积7.8平方公里，建设用地135亩。拟依托麻沙的理学文化，结合周边及仙牛湾的生态景观资源，围绕“山林水田湖”的主线，打造一个完全融合于自然的高端、舒适、生态、独一无二的山景空间和度假旅游平台。
（罗光耀 邓雪 摄）

                      
扫一扫在手机打开当前页"
852,“调”出加速度?,2018/4/24,2018/4/24,南平日报,https://www.np.gov.cn//cms/html/npszf/2018-04-24/1508407452.html,"浇筑大坝，焊接边坡，运送砂石料……4月20日，在浦城县忠信镇王家洲水库项目建设现场，40多名工人正在水库主体工程上忙碌着。远远望去，这个浦城有史以来规模最大的水库工程项目已初具规模，甚是雄伟。
投资2.82亿元的王家洲水库位于忠信镇，此处是三江源头，水注闽江、浙江钱塘江、江西信江。王家洲水库的建立，对三省的水环境保护具有重要意义。水库坝址以上流域面积73.6平方千米，水库正常蓄水位413米，总库容2093万立方米，是一座以灌溉为主，兼顾灌区供水、防洪等综合利用的中型水利工程。
“由于水库施工范围大，难度高，所以我们施工现场共有120多人，其中技术人员就有十多名，工人现在分为两班日夜赶工。”项目技术主管罗优良介绍，项目目前已完成了约三分之一，预计年底主体工程就可以全面竣工。“为了确保工期，我们连过年都没有停工，最近是施工的黄金时期，所以我们也配套投入了更多的机械和人力。”罗优良说，雨季和汛期马上到来，他们已做了全面的准备和各种预案，确保工程质量和速度。针对春季雨水多的情况，施工方采取做好排水和边坡防护等措施，同时注意降低原材料的含水量；针对汛期将近的情况，施工方则通过科学计算提前预留了部分坝体不施工，让洪水从缺口通过，确保安全度汛。“通过科学的调度，我们在汛期和雨季也能保证进度。”此外，忠信镇也配套成立了项目服务团队，全力协调解决项目用地、机械调配、生活保障等施工过程中遇到的问题，助力施工“加速度”。
☉袁野 吴勇君

                      
扫一扫在手机打开当前页"
853,一季度我市外贸出口?快速增长?,2018/4/24,2018/4/24,南平日报,https://www.np.gov.cn//cms/html/npszf/2018-04-24/1201887252.html,"笔者昨日从市商务局获悉，今年一季度，我市外贸出口实现快速增长，累计出口22.1亿元，比增24.6%，增幅全省第一，外贸出口增长亮点频现。其中，重点商品保持较快增长，23种重点商品出口中增长的有15种，增长较快的有：竹木制品出口8.34亿元、比增47.17%，氢氟酸出口2.02亿元、比增81.21%，活性炭出口5272万元、比增41.99%，机电仪器出口 9349万元、比增68.78%。
对“一带一路”沿线国家和金砖国家出口也是今年出口增长的亮点，全市对“一带一路”沿线国家出口4.71亿元、比增20.72%，对金砖国家出口达1.24亿元、比增16.18%。但受中美贸易摩擦影响，我市贸易进出口持续增长不确定因素明显增多，下阶段外贸出口形势不容乐观。
此外，一季度外资工作势头强劲，全市外商实际利用外资3.29亿元，完成年目标42.8%，超序时进度近18个百分点。
（范贤才 倪晓菁）

                      
扫一扫在手机打开当前页"
854,未雨绸缪防大汛?,2018/4/24,2018/4/24,南平日报,https://www.np.gov.cn//cms/html/npszf/2018-04-24/1413039396.html,"19日，光泽县防汛抗旱指挥部组组织应急抢险队伍，在城郊王家际河段进行防汛抢险实战演练。这是近两周来该县举行的第二次防汛抢险演练，目的是提高抢险队伍的整体实战能力。
据气象统计数据分析，该县今年春季降水比常年偏少二三成，五六月主汛期降水集中、局部出现洪涝灾害的可能性增大。针对实情，当地要求全县上下充分做好防大汛思想准备，克服麻痹大意思想，做到思想上高度重视、物质上充分准备、措施上抓早抓细抓实。到目前，已对城区22个易涝点进行了整改，完成36处水毁工程修复，对全县120处地灾隐患点开展拉网式检查，并更新了抢险冲锋舟等。同时，该县已组建了10支应急抢险小分队，建立了多个防汛工作微信群，实现上级决策部署和有关会议精神、预警信息、防汛动态等资源实时共享。 （高德运）

                      
扫一扫在手机打开当前页"
855,闽北茶园引客来?,2018/4/24,2018/4/24,南平日报,https://www.np.gov.cn//cms/html/npszf/2018-04-24/1054164733.html,"4月20日，身穿民族服饰的游客在建瓯市东峰镇茶园体验采茶。清明过后，闽北茶乡建瓯市茶农迎来繁忙的采茶季节，漫山遍野的绿色茶园也成为游客踏青游览的好去处。近年来，建瓯市依托山区优势，大力发展茶业经济，目前全市拥有茶园面积12.45万亩，茶叶总产量12950吨，总产值8.79亿元，茶叶生产成为当地农民脱贫致富的一项支柱产业。?
（新华社记者 张国俊 摄）

                      
扫一扫在手机打开当前页"
856,市政协召开宣传和信息工作会议?,2018/4/23,2018/4/23,南平日报,https://www.np.gov.cn//cms/html/npszf/2018-04-23/254268238.html,"19日至20日，全市政协宣传和反映社情民意信息工作会议在延举行。市政协主席黄健平作书面讲话。
会议指出，要深化认识，压实责任。政协新闻宣传工作是发展社会主义民主政治、推进协商民主广泛多层制度化发展的必然要求，是凝聚各方力量、加快我市经济社会发展的客观需要。反映社情民意信息工作是政协协助党委政府科学民主决策的重要形式，是衡量政协作为的重要标尺。要高度重视这两项工作，抓紧抓实、抓出成效。
会议强调，要打造精品，提高质量。弘扬“工匠精神”，选好角度，挖掘深度，把握尺度，多报道主题鲜明、特色突出，反映我市政协围绕发展大局履职尽责的好新闻，多撰写问题抓准、分析透彻、建议可行的社情民意信息。会议强调，要勤学善思，提升能力。勤于学习，善于思考，勇于实践，着力解决好本领恐慌、能力不足的问题，把政协宣传和反映社情民意信息工作做好。会议强调，要狠抓落实，强化保障。全市各级政协组织、政协各参加单位要加强对这两项工作的领导，主要领导要研究部署，分管领导要把关负责，具体工作人员要尽心尽责。要激励先进，鞭策后进，推动工作再上新台阶、新水平。
会议总结了2017年市政协宣传和反映社情民意信息工作情况，安排了2018年任务，表彰了先进，交流了经验，举办了反映社情民意信息工作培训。各县（市、区）政协副主席、市各民主党派专职副主委和工商联副主席参加会议。
（政言）

                      
扫一扫在手机打开当前页"
857,武夷山7项目集中开竣工,2018/4/23,2018/4/23,南平日报,https://www.np.gov.cn//cms/html/npszf/2018-04-23/219840331.html,"22日，武夷山市举行“项目攻坚年”第四批项目集中开竣工活动，共有7个项目集中开竣工，总投资7.94亿元。其中开工项目4个，分别是武夷山锦润茶旅智荟项目、奥特莱斯风情街二期项目、武夷山朱子佳酒项目、武夷山兴贤理学农乐开发项目，总投资5.4亿元；竣工项目3个，分别是武夷山桃源谷生态农业观光园项目、琪明茶叶小罐茶生产基地项目、武夷山遇林庄园项目，总投资2.54亿元。
本次集中开竣工项目涉及茶旅、农业、工业等领域，对增强武夷山经济社会发展潜力和后劲都有巨大作用，尤其能推动武夷山茶旅转型升级。如太古奥特莱斯小镇项目是一家集购物、休闲、文化、度假为一体的旅游综合体项目，建成后将有助于延伸武夷山旅游产业链，丰富旅游要素。 （蔡锦生）

                      
扫一扫在手机打开当前页"
858,促进食品药品领域依法行政?,2018/4/23,2018/4/23,南平日报,https://www.np.gov.cn//cms/html/npszf/2018-04-23/1247145485.html,"食品药品安全事关人民群众生命健康。为确保群众吃得放心、用药安全，我市近日在市食品安全工作办公室设立驻南平市食安办检察官办公室，让行政执法与行政检察监督有效对接，切实解决食品药品安全领域存在的突出问题，形成防范打击食品药品违法活动的合力。
作为检察机关与市食安委成员单位的联系窗口和实体监督机构，驻市食安办检察官办公室将充分发挥法律监督职能，依法、规范开展食品药品安全刑事、民事和行政执法检察监督工作，监督判决和执行，督促市食安委相关成员单位依法行政、严格执法，支持地方社会组织对较大食品安全案件通过公益诉讼渠道向企业、个人追偿，或依法提起公益诉讼，努力形成可复制推广的经验做法，用实际行动保障人民群众“舌尖上的安全”。
检察官办公室设立后，我市检察机关和食药监执法部门将通过建立联席会议制度、案件情况通报制度、咨询及培训制度，完善“两法衔接”平台制度，建立联合开展专项行动制度，健全完善食品药品监督管理行政执法与刑事司法的衔接机制，确保协作配合落到实处，共同促进食品药品领域依法行政工作。 （张莎）

                      
扫一扫在手机打开当前页"
859,顺昌西门立交互通工程施工现场,2018/4/23,2018/4/23,南平日报,https://www.np.gov.cn//cms/html/npszf/2018-04-23/1994247542.html,"22日，顺昌西门立交互通工程施工现场，工人正在进行焕仔坑2号互通现浇箱梁混凝土的浇筑。该工程为国道316线城区西门立交互通建设项目，总投资约1亿元，建成后，将成为当地交通标志性工程。目前，项目已完成总工程量的83%，预计上半年可实现通车。 （吴启荣 池亮亮 戴皖辉 摄）

                      
扫一扫在手机打开当前页"
860,凝聚众智共绘武夷新区建设发展蓝图?,2018/4/22,2018/4/22,南平日报,https://www.np.gov.cn//cms/html/npszf/2018-04-22/43854091.html,"日，武夷新区规划建设与创新发展研讨会在建阳区召开。中国科学院院士邹志刚等50多位院士、大师及专家齐聚一堂，为加快打造“世界遗产地、绿色生态城”——武夷新区出谋划策、贡献智慧。市长许维泽出席会议并讲话，市委常委、统战部长庄莉出席会议，副市长黄苏福主持会议。　“要将城市设计合理融入城市规划”“要科学组织交通路网规划建设”“要坚持规划的持续性和稳定性”“建设要突出质量凸显特色”“要突出强调对环境的保护”……研讨会上，各位院士、大师及专家畅所欲言，为武夷新区的规划建设提出意见和建议。　在认真听取大家发言后，许维泽代表市委、市政府，代表市委书记袁毅，对大家的到来表示衷心感谢和热烈欢迎，并介绍南平市基本情况。他表示将认真研究、充分吸纳各位院士、大师、专家的真知灼见，以更大手笔、更大气魄,以更高标准、更高起点,全力以赴推进武夷新区规划设计建设。　许维泽说，开发建设武夷新区，是省委、省政府的重大战略部署,是市委、市政府的重大决策。我们将更加注重规划引领，突出“留白”“留绿”“留旧”“留文”“留魂”，充分体现闽北城市独特魅力。更加注重设计协调，统筹好“土”与“洋”、高与低、老城与新区等的关系，做到协调有序、浑然一体。更加注重建设创新，把握好投入与产出的关系，科学布局交通、医院、学校等设施建设。更加注重管理精细，结合智慧城市建设，运用大数据、云平台，让城市管理电子化、精细化。更加注重产城融合，按照“生产专业化、生活社区化、环境生态化”的要求，加速打造高新产业园区，推动数字信息等绿色产业发展，为武夷新区发展提供经济支撑。　会上，许维泽向陈宜言设计大师颁发市政府顾问证书,并对刚刚在武夷新区成立的“陈宜言设计大师南平工作室”寄予厚望。他希望各位院士、大师、专家一如既往地关心和支持南平发展,为南平推进城市规划设计建设释疑解惑。 （郑金富）

                      
扫一扫在手机打开当前页"
861,加快推进乡村振兴?精心打造“水美城市”?,2018/4/22,2018/4/22,南平日报,https://www.np.gov.cn//cms/html/npszf/2018-04-22/941270335.html,"21日，副省长李德金率省直有关部门负责人深入建瓯、建阳和武夷新区，走乡村、进企业、看项目，实地调研我市乡村振兴、脱贫攻坚和“水美城市”建设等工作。市委常委、常务副市长伍斌陪同调研。　李德金一行先后走访了建瓯市小松镇湖头村，福建居怡竹木业有限公司，建阳区潭城街道溪源村和考亭村，详细了解新农村发展情况和脱贫攻坚工作。他强调，实施乡村振兴战略是中央作出的重大决策部署，事关农村全域发展，要认真对照“产业兴旺、生态宜居、乡风文明、治理有效、生活富裕”的总要求，突出重点，扎实推进；要发挥南平的生态资源优势和文化优势，因地制宜，着力推动产业振兴、文化振兴，建设一批坚持绿色发展又留住乡愁的乡村振兴示范村；要把脱贫攻坚同实施乡村振兴战略有机结合起来，坚持精准扶贫、精准脱贫，采取更加有力的举措、更加集中的支持、更加精细的工作，坚决打赢脱贫攻坚战。　在实地查看了建瓯市“水美城市三江六岸”城市提升建设项目，武夷新区南林核心区建设、综合管廊和水之厅等项目后，李德金指出，“水美城市”是南平首创，要秉承服务群众的理念，坚持高站位谋划、高起点规划、高标准建设，坚持岸上岸下一体治理，把好的空间和景观留给百姓，让群众有更多获得感；要体现个性、体现特色，将自然景观、人文历史、产业发展等元素融入“水美城市”，补齐城市短板，拓宽城市空间、完善城市功能、提升城市景观、增强城市活力，实现水美城美生态美。同时，李德金希望武夷新区建设要认真践行新发展理念，实施重点突破，进一步提升新区城市品位、拉大城市发展空间、展现城市形象。 （卢国华）

                      
扫一扫在手机打开当前页"
862,住农居?访农家?议农事?促农兴,2018/4/22,2018/4/22,南平日报,https://www.np.gov.cn//cms/html/npszf/2018-04-22/1994100436.html,"20日至21日，市委副书记、市长许维泽深入武夷山市岚谷乡后山村住村蹲点调研，与百姓同吃、同住、同行，听民声、访民情、解民忧。他强调，要高举习近平新时代中国特色社会主义思想伟大旗帜，深入学习贯彻落实党的十九大和全国两会精神，加快实施乡村振兴战略，让农业强起来、农村美起来、农民富起来。　后山村位于武夷山市与浦城县交界处，山高坡陡，经济发展水平相对滞后，是市级重点贫困村。一到后山村，许维泽就马不停蹄，实地察看了后山村“四好公路”、樟墩垄古道起点、幸福院等项目，并分别与83岁老党员肖厚怀、致富能手余春波及村民们面对面交流，对该村自然条件、资源禀赋、发展现状、掣肘短板作了详细调查研究。他说，后山村生态环境好、资源种类多，要立足发展优势，打破思维定式、破解发展难题，真正把绿水青山变成金山银山。当晚，许维泽还看望慰问了余景柏、陈家旺等贫困户，鼓励他们要保持积极、乐观的生活态度，相信在以习近平同志为核心的党中央集中统一领导下，大家的日子一定会越过越好！　住村期间，许维泽主持召开座谈会，听取当地干部、合作社负责人以及村民代表等提出的意见和建议，并针对与会人员提出的具体问题，一一给予答复，为他们出点子、谋方案、解难题。他指出，党中央提出实施乡村振兴战略的决策部署，为我们做好新时期“三农”工作提供了根本遵循，也为后山村的建设发展指明了方向。要充分发挥基层党组织的作用，进一步坚定信心决心，团结一心把村庄发展好。要科学发展壮大乡村集体经济，多走出去学习，理清思路，特别是要加大土地流转力度，引进农业龙头企业，以自然资源入股，变生态优势为经济效益。要切实解决群众生产生活问题，进一步强化农村的基础设施和公共服务设施建设，办好民生实事。要创新举措培育特色产业，进一步打响“岚谷熏鹅”“稻花鱼”等农业品牌，提升经济效益，促进村民致富。 （廖晨星）

                      
扫一扫在手机打开当前页"
