id,标题,成文或生成日期,发布或生效日期,来源,URL源地址,内容
388,县第一中学展示色彩斑斓校园生活,2018-08-21,2018-08-21,伊春-嘉荫日报,http://www.jyx.gov.cn/jyxrmzf/c104060/201808/235410.shtml,近几年，县第一中学在校园文化建设中，始终坚持以学生为主题、以建设优良的校风、教风、学风为核心，不断鼓励师生做更好的自己，营造出了一个文明和谐、健康积极的校园氛围。  有人说，青春是人生最美的赞歌，高中便是那赞歌中最难忘的一曲，在县第一中学，同学们在穿云裂石的呐喊里，用尽了全身气力去攀登峰顶，在耳提面命的声声叮咛里，渐渐褪去了青涩，迈向成熟，在无声胜有声的黄金屋里，得到了心灵的丰盈，使青春臻于完美。  县第一中学始建于1958年，1983年晋升为伊春市重点中学，1996年发展为完全高中，2001年异地新建学校，现为伊春全市9所省市示范高中之一和伊春市北部地区唯一一所市级示范高中。学校占地面积67000平方米，建筑面积14644.19平方米，绿化面积12000平方米。学校经过60年的发展，已经成为黑龙江省绿色学校、黑龙江省教育科研先进学校、伊春市教育系统先进集体、伊春市安全文明学校、伊春市“改善办学条件先进集体”等知名学校。学校近年来以“和谐、创新、发展”为办学理念，抢抓机遇、加大投入、强化管理、改革创新、拼搏进取，办学条件持续改善，育人成效日益显著，教学质量稳步提高。  步入县第一中学的学生将在这里播撒下梦想的种子，用汗水浇灌它静待生根、发芽、开花、结果。
389,市民随意采摘景观果树“很受伤”,2018-08-21,2018-08-21,伊春-嘉荫日报,http://www.jyx.gov.cn/jyxrmzf/c104060/201808/235409.shtml,景观树有美化环境的作用，在我县公园、广场、道路两旁随处可见，眼下正是果树“丰收”的时节，这些景观果树也因果子到了成熟期而备受摧残。  今天上午，记者在体育路看到，道路中间用于美化城市环境的景观果树，位置较低的果子都已经被采摘一空，一些果树只能在较高的枝头看见几个幸存的果子，而在采摘过程中树枝被折断的现象也十分严重。过往的市民告诉记者，这两天每天都有人过来摘果子，刚开始只是一些路过的人顺手摘几个，后来就有人带着塑料袋专门来摘了，能够到的摘完了就开始折树枝拿着杆子打，有的甚至带着梯子去直接爬到树上去摘。就在记者的采访过程中，仍有市民专门去摘果子，但看到记者的摄像机就匆匆离开了。  为了美化城市环境，县园林部门每年都会栽植大量的景观果树，每到夏季时节，不少公园、路边都可以看到各种果子挂满枝头，事实上，这些“公共果树”成为我县绿化的一道靓丽风景线的同时，似乎也成为对市民文明程度的一个“考验”。爱护城市环境需要全社会的共同参与和努力，希望广大市民能够爱护这些树木，体现市民素质，不要因贪小便宜损害了城市的整体形象。
390,  交警大队现场查处不礼让斑马线270多起,2018-08-21,2018-08-21,伊春-嘉荫日报,http://www.jyx.gov.cn/jyxrmzf/c104060/201808/235408.shtml,今年5月初以来，县交警部门持续开展了“机动车不礼让斑马线”违法治理行动。据统计，截至目前，县交警部门已现场查处“不礼让斑马线”违法行为270多起。  8月15日11时许，在神州龙路与恐龙大道交叉口，县交警大队民警正在进行疏导管控的同时，在路口对机动车不礼让斑马线违法进行有针对性查处。当一侧绿灯放行时，一辆机动车未礼让斑马线行人被交警拦截劝导，并发放“礼让斑马线”倡议书。  交警部门提示，行车遇到斑马线时应当提前减速，如果斑马线是有信号灯控制的，那么无论是行人、机动车还是非机动车，都必须按照信号灯指示通行。在没有信号灯情况下，驾驶人首先要减速，注意观察，遇到行人正在通过斑马线，应当停车让行。行人通过路口或者横过道路要注意走人行横道或者过街设施，有信号灯时应注意按照信号灯指示通行，通过没有信号灯、人行横道的路口、路段，应当在确认安全后通过。
391,县人民医院开展“中国医师节”送医送药送温暖活动,2018-08-20,2018-08-20,伊春-嘉荫日报,http://www.jyx.gov.cn/jyxrmzf/c104060/201808/235407.shtml,为庆祝首个“中国医师节”的到来，8月18日，县人民医院来到朝阳社区敬老院开展送医送药送温暖活动。  活动中，医护人员为每一名前来就诊的老人进行认真检查，耐心细致地向老人询问病史、提出治疗建议，除提供免费义诊和送药外，还免费开展测量血压、血糖、健康咨询等服务，增强老人的自我保健意识和防病能力。  据了解，“中国医师节”为每年的8月19日，这次“中国医师节”以“尊医重卫，共享健康”为主题，为进一步彰显党和政府对广大医师和医务人员的关爱和厚望，大力弘扬“敬佑生命、救死扶伤、甘于奉献、大爱无疆”的卫生健康崇高精神，营造全社会尊医重卫的良好氛围。
392,小区公园变菜地 环境问题令人堪忧,2018-08-20,2018-08-20,伊春-嘉荫日报,http://www.jyx.gov.cn/jyxrmzf/c104060/201808/235406.shtml,本台曾多次对我县部分小区公共绿地被私自占用开垦成私家菜园的情况进行曝光，但近日记者在走访中发现这种现象依然存在，环境问题令人堪忧。  在龙江华府二期记者看到，小区仅有的公共绿地大多数地方都被开垦成菜地，还搭起木架缠绕上瓜果藤条，以助生长，然而就在不远处一块写有“公共绿地禁止耕种”的牌子赫然挺立，记者发现小区内除了入口处的大花池几乎难觅绿化植被；随后记者又走访了县内部分小区和街道发现，不光小区内公共绿地被开垦成菜地外，一些街道的两侧也没能幸免，在佛山路南段的道路一侧记者看到不少区域同样被开垦成了菜地并圈起了围栏，黄瓜、香菜、辣椒、茄子等时令蔬菜划分在各个区域里，长的郁郁葱葱，一些都已经成熟，俨然一副农家田园风光。  喜欢自己种菜，体会劳作的快乐和收获的喜悦，本无可厚非。但种菜地点的选择就要慎之又慎了，在自己自得其乐的同时，还应该考虑他人的感受，维护公共环境，特别是不能破坏公共绿地。
393,青山乡召开脱贫攻坚推进会,2018-08-20,2018-08-20,伊春-嘉荫日报,http://www.jyx.gov.cn/jyxrmzf/c104060/201808/235405.shtml,日前，青山乡召开脱贫攻坚推进会。会议传达了《青山乡关于全省脱贫攻坚督查暗访反馈问题整改方案》，对贫困户档案规范、村级档案规范、提高群众满意度、谋划产业项目等问题立即进行整改，确保如期打赢脱贫攻坚战。
394,我县举办集体婚礼“浪漫嘉荫 摇滚之夜”晚会,2018-08-20,2018-08-20,伊春-嘉荫日报,http://www.jyx.gov.cn/jyxrmzf/c104060/201808/235404.shtml,"8月17日晚，参加第七届中俄国际集体婚礼的新人们来到江滨广场，观看了2018七夕集体婚礼“浪漫嘉荫摇滚之夜”晚会。县委常委、宣传部长苏丽云观看演出。  一首令人激情澎湃的歌曲《远走高飞》拉开了晚会的序幕。随后《贝加尔湖畔》、《俄罗斯歌曲串烧》、《情非得已》、《彩虹》等经典歌曲轮番上阵，带领观众进入了摇滚音乐的殿堂。本次晚会在旋律上富有很强的感染力,动感时尚的节拍,时而喧嚣激昂铮铮跳跃,时而柔媚婉转低吟浅唱,时而激越迸发金鼓齐鸣,让现场观众享受到一场精彩的视听盛宴。"
395,全县各部门联动为第七届中俄国际集体婚礼做好后勤保障,2018-08-20,2018-08-20,伊春-嘉荫日报,http://www.jyx.gov.cn/jyxrmzf/c104060/201808/235403.shtml,8月17日，在中国传统节日七夕节当天，中国嘉荫首届恐龙文化节之嘉·年华第七届中俄国际集体婚礼在我县旅游码头成功举行，活动当天，全县20多个单位部门积极行动，为活动的顺利完成提供强有力的后勤保障工作。  活动当天，县公安局出动10多名警力，重点维护了活动现场的正常秩序，及时处理各类突发事件；县公安交警大队派出车辆、警力对集体婚礼花车巡游路线了进行安排并对现场交通进行疏导，保证道路畅通；为以干净、整洁、优美的城市环境迎接前来参加集体婚礼的新人和游客，县环卫部门积极派出环卫工人对活动主场地及我县城区环境卫生进行了清理；电业部门成立了电力保障工作组，全力保障集体婚礼期间稳定、安全用电；县医院还抽调医务人员和120救护车，随时做好救护准备。  我县一年一度的中俄国际集体婚礼，不仅仅是一场婚礼的盛宴，还是属于嘉荫这座小城的年华，里面蕴藏着嘉荫的文化内核和勃勃生机，全县各单位部门的密切配合和辛勤付出在保证活动成功举办的同时，也彰显了全县上下团结协作、奋发向上的工作热情，成为我县一道亮丽的风景。
396,韩库深入我县督查指导脱贫攻坚工作,2018-08-18,2018-08-18,伊春-嘉荫日报,http://www.jyx.gov.cn/jyxrmzf/c104060/201808/235402.shtml,8月17日，市长、市扶贫开发领导小组组长韩库轻车简从深入到我县，督查指导脱贫攻坚工作。韩库强调脱贫攻坚工作要以群众满意度为首要标准，狠抓产业促脱贫，注重实效求提升，确保全市扶贫工作取得实实在在的成效。县领导徐铁成陪同督查。  在青山乡建业村，韩库随机抽查走进贫困户孙士兴和精准脱贫贫困户谢远财家中，与他们拉家常，了解其家庭成员、生产生活、致贫原因、脱贫措施等基本情况，掰着手指头一笔一笔帮助贫困户算收入、支出明细帐。叮嘱他们要注意身体，增强信心、自强不息，把握精准脱贫的政策机遇，依靠勤劳的双手致富，过上幸福安康的生活。韩库指出在脱贫攻坚工作中，要大力宣传、充分激发贫困群众自主发展的内生动力，引导他们不等不靠、早日实现由贫困户向养殖专业户的转变。要认真抓好孝善扶贫工作，弘扬中华民族养老敬老传统美德，提高群众的赡养意识，让行孝尽孝、厚养老人逐步成为社会新风尚，确保贫困老年人实现脱贫、安度晚年。  督查指导中，韩库还随机深入到非贫困户家中进行走访，询问他们对扶贫工作相关政策是否了解、对村里确定的贫困户是否有异议、贫困户名单是否公示等问题。韩库指出扶贫工作不仅要让贫困户满意，还要让非贫困户满意，要把老百姓的满意度作为检验脱贫攻坚实效的首要标准。各相关单位要把扶贫的各项政策、措施切实落实到贫困户家中，帮助他们解决就学、就医、就业等实际困难，大力扶持贫困户发展产业。乡、村领导、驻村工作队和帮扶责任人要积极作为，特别是帮扶责任人一定要把贫困户当家里人来对待，让贫困群众感受到真情、亲情，体会到真帮、真扶，增强贫困群众对脱贫攻坚工作的认同感和满意度。做到统筹兼顾，注重实效求提升，确保圆满完成脱贫攻坚任务。  嘉荫县旅游产品展销区位于青山乡结烈河村，是汤旺河区、嘉荫县、茅兰沟景区的中心枢纽。韩库指出要充分发挥地缘优势，依托自然山水、田园农家、产品展销，打造集旅游和服务区功能为一体的新景点，要合理划分服务功能，让游客可观景、可休憩、可购物，将旅游综合服务区打造成汤嘉公路带上的“明珠”。
397,2018年全县脱贫攻坚领导小组第七次会议召开,2018-08-17,2018-08-17,伊春-嘉荫日报,http://www.jyx.gov.cn/jyxrmzf/c104060/201808/235401.shtml,"8月16日下午，县委书记、县扶贫开发领导小组组长刘福军主持召开2018年全县脱贫攻坚领导小组第七次会议。他强调要进一步提高政治站位、凝聚思想共识、聚焦攻坚重点、强化责任担当，采取超常规举措、举全县之力，与省市委同频共振、共同发力，打好脱贫攻坚“百日会战”。县扶贫开发领导小组组长徐铁成、县扶贫开发领导小组副组长原浩东、刘伟出席会议。县领导董丽、赵志刚、陈翔林、马忠义、王俊峰、陈权参加会议。  会议强调要统一思想认识，提高政治站位，切实增强脱贫攻坚的责任感和紧迫感。各乡镇、各帮扶部门和各级领导干部必须把思想和行动进一步统一到中央和省市委的部署要求上来，提高政治站位，保持清醒头脑，以强烈的责任担当，以时不我待、只争朝夕的紧迫感，以守土有责、恪尽职守的责任感，坚定必胜信念，采取得力措施，狠抓脱贫攻坚工作推进和落实。要坚持问题导向，下足绣花功夫，不断强化脱贫攻坚推进落实举措。在反馈问题整改方面，要对暗访组反馈的136个问题，逐条进行研究，逐条落实，确保问题全部有回音、件件有结果。在村屯基础设施方面，要加快危房改造、安全饮水、村级道路建设进程。在推进产业项目方面，要重点发展贫困人口能够受益的产业，通过参与经营或入股分红等方式，实现贫困人口稳定脱贫，同时，还要注重扶持村集体产业发展。在社会保障方面，教育、医疗、低保等各项扶贫政策要在建立公平、公正、依法、合理、长效的保障机制上下功夫。在扶贫扶志方面，要弘扬自尊自爱精神，坚决摒弃等靠要的懒惰思想，实现自我提升。  会议强调要增强行动自觉，压实工作责任，坚决完成脱贫攻坚目标任务。要加强领导，压实责任。九大战区包保领导干部一定要时刻牢记脱贫攻坚重大政治责任，既要加强领导、科学谋划、强化督导，更要深入一线、干在一线、抓在一线，带动和引领各级干部抓好工作落实。各驻村工作队、“第一书记”要按照要求，认真履职尽责，带着感情做好驻村帮扶工作。县直部门要结合自身职能，强化大局观念，充分发挥自身职责优势，不断加大帮扶力度，全力支持贫困村发展。要夯实基础，建强堡垒。要把脱贫攻坚同基层组织建设有机结合起来，抓好以党支部为核心的村级组织建设，把各项脱贫措施不折不扣地落到实处。要严肃纪律，廉洁扶贫。要严肃政治纪律、工作纪律、财经纪律，对工作中出现的以权谋私、截留挪用、虚报冒领等行为“零容忍”，坚决依法依纪从严、从重、从快查处。要强化考核，严格奖惩。要严格执行脱贫攻坚工作督查制度，整合督查力量，把常规督查与明查暗访结合起来，把内部督查与社会监督结合起来，主动发现和纠正问题，切实提高督查的实效性。要“百日会战”推进工作方案修改完善后，要迅速下发实施。同时，组成工作组，对不作为、慢作为、假作为,或未完成目标任务,甚至有严重过失行为的,严肃进行责任追究。  会上，传达了全省打赢脱贫攻坚战三年行动电视电话会议精神，听取了关于全省脱贫攻坚督查暗访反馈问题情况通报，讨论了《嘉荫县关于全省脱贫攻坚督查暗访反馈问题整改方案（讨论稿）》、《嘉荫县脱贫攻坚百日会战推进方案（讨论稿）》，听取了关于产业项目开工建设前审批程序情况的汇报，各乡镇关于2018年扶贫产业进展情况的汇报。"
398,浪漫七夕 相约嘉荫 执子之手 与子偕老,2018-08-17,2018-08-17,伊春-嘉荫日报,http://www.jyx.gov.cn/jyxrmzf/c104060/201808/235400.shtml,牵牛织女何相望，鹊桥翩翩筑佳期，在最美的时节里，见证最美的爱情。今天，中国嘉荫首届恐龙文化节之嘉·年华第七届中俄国际集体婚礼在嘉荫旅游码头盛装启幕，市委常委、宣传部长迟宝旭，中国商业联合会婚庆行业委员会会长曹仲华、黑龙江省婚庆礼仪行业协会会长王光、县四大班子领导及我县社会各界群众到现场观礼，一同为新人们送上新婚的祝福。  为了喜迎庆典，嘉荫商务酒店早早的就热闹了起来，新人化妆、做造型、留靓影、找站位……一切都在有条不紊的进行，对婚礼充满期待。  正在化妆的新娘维卡第一次来到中国，能和国际友人一同举办婚礼感觉特别幸福，也将会是她最珍贵美好的回忆。  热情洋溢的俄罗斯风情演绎拉开了第七届中俄国际集体婚礼的序幕。上午9点48分，带着8万龙乡人民和亲朋的美好祝福，伴着悠扬美妙的旋律，22对新人身着洁白的婚纱和礼服，怀揣着一份对于幸福的巨大渴望走上舞台，在众人的见证下，以经典、浪漫的婚礼仪式，许下执子之手，与子偕老的爱情盟约。  新娘轻轻的、拍拍新郎的肩膀，彼此成为眼中最美的风景，通过盛一瓶黑龙江水封存这一幸福时刻，佩戴上由松叶和蒲公英制作的胸花和腕花，这是嘉荫赋予他们身份的象征，寓意着绿色勃勃生机、永远向上的人生和对爱情的坚守，在众人的掌声中镌刻美好的瞬间。值得一提的是，携手度过40年婚姻的王华胜、吕淑芬夫妇来到婚礼现场，讲述了他们相知相伴的风雨历程，对于婚姻、未来以及人生给予新人们一些期冀和祝愿。县委常委宣传部长苏丽云、中国商业联合会婚庆行业委员会会长曹仲华，为他们颁发红宝石证书并送上吉祥物佳佳和音音，希望新人们可以像他们一样成为爱情的典范、婚姻的楷模。  典礼结束后，新人们带着对美好生活的憧憬为自己系上祈福牌，从此永结同心，相濡以沫。登上满载着幸福的轮船“林都号”起航，伴着江风，新人们面对滚滚江水诉说着爱情宣言。沿江而行，既可以欣赏到界江两岸的中俄两国风情，又可以感受到黑龙江江水的气势磅礴，绿树繁花相映、波光峰影相照，大美界江风光尽收眼底，新人们陶醉其中，低声细语、紧紧相依、合影留念。   活动中，省婚协会长王光为嘉荫“中国最佳旅拍摄影目的地”授牌，县委书记刘福军接牌。活动还包括广场舞展演中俄蒙“嘉”偶天成婚纱摄影展、中俄蒙幸福“嘉”缘豪华户外婚纱动态秀、中俄蒙婚庆旅游文化产业发展峰会等内容，吉祥物“佳佳”和“音音”首次以新郎新娘的形象出场，成为活动中的又一亮点，进一步叫响“中国第一龙乡”，丰富灵韵嘉荫文化内涵，提升游界江、观恐龙、探峡谷旅游品牌影响力，倡导社会文明婚庆新风，促进中俄两国交流合作。
399,22对新人赴恐龙馆  东湖拍摄抖音视频 让镜头记录美好生活,2018-08-17,2018-08-17,伊春-嘉荫日报,http://www.jyx.gov.cn/jyxrmzf/c104060/201808/235399.shtml,下午2点，22对新人来到嘉荫恐龙国家地质公园、永安东湖国际乡村俱乐部感受嘉荫独特的自然风光与恐龙文化、地质文化，用手机拍摄“抖音”短视频，让镜头记录美好生活。  22对新人乘坐着幸福专列前往永安东湖国际乡村俱乐部，一起欢乐体验坐船畅游东湖，欣赏湖水两岸优美自然风光，一吻定终身、高尔夫比赛等丰富多彩的游戏活动，更是表达了新人举案齐眉、百年好合的美好愿景，在轻松愉悦的氛围中，感受小城嘉荫旅游文化内涵以及独特的人文底蕴。  嘉荫县是神州第一龙的发祥地，素有恐龙之乡的美誉。在嘉荫恐龙国家地质公园，新人们摸龙骨、沾龙气、走龙运，充分体验恐龙之乡的独特魅力，纷纷与恐龙造型合影留念，希望在这难忘的日子里留下最美好的回忆。
400,青山乡脱贫攻坚工作推进会议召开,2018-08-17,2018-08-17,伊春-嘉荫日报,http://www.jyx.gov.cn/jyxrmzf/c104060/201808/235398.shtml,今天上午，青山乡脱贫攻坚工作推进会议召开。会议深入贯彻落实全省脱贫攻坚三年行动电视电话会议精神和2018年全县脱贫攻坚领导小组第七次会议精神，动员各村两委班子、驻村工作队进一步提高思想认识、强化责任担当、聚焦问题重点、采取有效措施，打好打赢脱贫攻坚战。县委常委、县纪委书记、青山战区总指挥赵志刚出席会议并讲话。  赵志刚强调要进一步提高思想认识，认清形势，对照省督查暗访检查组发现的问题深刻剖析原因，下足绣花功夫抓整改。要坚持问题导向，聚焦工作重点，强化整改措施，确保整改落实取得实效。要认真落实省、市、县脱贫攻坚三年行动和“百日会战”行动工作要求，对标对表找差距，举一反三抓整改，全力以赴抓落实，切实做到精准识别、精准施策、精准帮扶，全面提升脱贫质量。要切实提高脱贫攻坚能力，熟悉扶贫政策，善做群众工作，把重点放在帮助发展产业、促增收上，实现志智双扶。要统筹好各方帮扶力量，注重联动配合，形成工作合力。要增强政治担当和责任担当，把功夫下在平时，用心帮真情扶，以过硬的措施和扎实的作风，坚决打赢打好脱贫攻坚这场硬仗。  会上，通报了青山乡近期脱贫攻坚工作完成情况，传达了全省脱贫攻坚三年行动电视电话会议精神和2018年全县脱贫攻坚领导小组第七次会议精神，就省督查暗访检查组发现的问题进行了深刻剖析，分析了脱贫攻坚工作面临的形势，研究部署了当前和今后一个时期脱贫攻坚工作目标任务。
401,全县边防委工作会议召开,2018-08-17,2018-08-17,伊春-嘉荫日报,http://www.jyx.gov.cn/jyxrmzf/c104060/201808/235397.shtml,今天上午，全县边防委工作会议召开，分析研判我县边境管理形势，认真查摆工作中的不足和问题，统筹安排今后一个时期边境管理工作，确保全县边境安全稳定。县领导马忠义、陈权出席会议。  马忠义要求，要结合实际，查找不足，端正边境管理工作态度。在宣传教育、勤务质量、警务能力、责任意识等方面下功夫，保持清醒头脑，准确把握新形势，科学分析新情况，及时解决新问题，紧密结合辖区实际，区分责任、强化落实，增强边境管理工作的预见性和前瞻性，进一步增强做好边防工作的责任感和紧迫感。要细化分工，明确工作职责。充分发挥党委、政府“把方向、总协调”的作用，推进“县乡村‘三长’管边”责任制协调运行，坚持主要领导亲自抓、分管领导具体抓的责任分工。要优化机制，增强稳边水平。边防委将继续实施边境管理“一事件一追责”、“一事件一沟通”工作机制，进一步完善各单位协作配合，定期召开边境管理联席会议，努力形成分工合作、齐抓共管的工作格局。要强化作风，提高工作效能。各涉边单位主要领导要带头加强组织学习，掌握如何判断国界线、如何处置违边事件等业务知识，以身作则，靠前参与边境管理工作，引导边防战线全体人员进一步坚定卫国戍边的理想信念。  会上传达了省军区《关于进一步加强边境管理和边防管控的通知》；听取了《关于我县辖区近期边境情况的报告》。与会人员还观看了我方越界捕捞渔船恶意撞击俄方巡逻艇事件相关视频。
402,小区拉绳晾晒衣物  不文明行为影响市容,2018-08-16,2018-08-16,伊春-嘉荫日报,http://www.jyx.gov.cn/jyxrmzf/c104060/201808/235396.shtml,小区的树干、凉亭、健身器材，甚至是车棚，拴上一根绳，就成了“晾衣架”。记者在走访中发现，这种“中国式晾晒”在我县随处可见。  今天天气晴好，是晾晒被子、衣物的好天气。记者走访了县内的多个小区发现，在树干、凉亭拴上晾衣绳晾晒衣物，在景观树上晾被褥等现象非常普遍。记者在龙翔嘉园二期小区看到，部分健身器材上都覆盖着被褥，成了晾衣架。绿化树也被居民拴上了绳索，上面的衣物正随风飘摆，大煞风景。随后记者又来到了嘉禾新园、龙乡骏景、龙江华府二期等几个小区，每个小区都存在着在树干间拉绳晾晒衣物的现象。  小区是我们生活的家园，建设一个环境整洁、秩序优良、文明和谐的小区，是广大居民共同的愿望，打造文明和谐的小区环境，让文明行为在社会上蔚然成风，文明的信念才会更加深入人心。
403,我县组织收听收看全省打赢脱贫攻坚战三年行动电视电话会议,2018-08-16,2018-08-16,伊春-嘉荫日报,http://www.jyx.gov.cn/jyxrmzf/c104060/201808/235395.shtml,今天上午，全省打赢脱贫攻坚战三年行动电视电话会议召开。主要传达习近平总书记关于脱贫攻坚的重要指示精神、李克强总理重要批示要求，对国家督查考核脱贫整改工作进行再强调，安排部署近期全省脱贫攻坚重点工作。省委书记张庆伟、省长王文涛出席会议并讲话。县领导刘福军、徐铁成、原浩东、刘伟、潘德诚以及各单位相关负责人在我县分会场收听收看了会议。  会议指出，各地各部门要深刻领会习近平脱贫思想的科学内涵，始终坚持以人民为中心这个发展思想，始终坚持精准扶贫精准脱贫这个基本方略，把好精准识别的源头，更好地推进精准扶贫、精准脱贫。要解决好贫困群众危房改造、安全饮水问题，加强脱贫质量、真扶贫、脱真贫，坚决做到把扶贫工作学懂弄通做实，让贫困群众得到更多实惠。  会议强调，打赢脱贫攻坚战三年行动，是党中央、国务院作出的重大决策部署。各地各部门要进一步提高政治站位，切实强化政治担当，不断加强组织领导，突出抓好重点工作，努力推动全省脱贫攻坚事业再上新台阶；要高质量抓好国家考核反馈问题整改，正确看待脱贫攻坚的形势，坚持问题导向，迎着问题上，对照问题干，高质量做好脱贫攻坚工作，下足秀花功夫，进一步压实攻坚责任，按照脱贫攻坚战三年行动计划的要求，明确时间表、路线图；进一步锤炼过硬作风，确保如期完成我省脱贫攻坚各项目标任务。  会上，富裕县、北安市、梅里斯达翰尔族区、鹤岗市、伊春市、佳木斯市等有关市县分别做了表态发言。
404,俄罗斯歌舞让游客领略异国风情,2018-08-16,2018-08-16,伊春-嘉荫日报,http://www.jyx.gov.cn/jyxrmzf/c104060/201808/235394.shtml,日前，一场来自俄罗斯阿穆尔州审美歌舞团的演出在江滨广场精彩亮相。演出以俄罗斯传统舞蹈和经典名曲为主，为夏日里的市民和游客献上一场充满异域风情的艺术盛宴。  当天晚上，诺大的江滨广场挤满了观看演出的市民和游客，此次演出共有11个精彩节目，既有活泼动人、激情四溢的舞蹈表演，也有婉转动人的现场演唱。具有浓郁异国风情的民族舞蹈《卡林卡》、《东方》，歌曲《喀秋莎》、《工匠》等节目，赢得了现场观众的阵阵掌声。整场演出，演员们用优美的舞姿展示了俄罗斯风采，用动听的旋律架起了友谊的桥梁，让我县市民不出国门，就领略到深厚的俄罗斯风情的艺术魅力，为中俄文化交流架起了“桥梁”，深化了中俄之间的友谊。
405,县文明办深入各乡镇检查指导文明村镇创建工作,2018-08-16,2018-08-16,伊春-嘉荫日报,http://www.jyx.gov.cn/jyxrmzf/c104060/201808/235393.shtml,为大力培育文明乡风、良好家风、淳朴民风，不断提高乡村社会文明程度，以文明乡风助力乡村振兴，为建设“富裕、美丽、幸福新嘉荫”提供强大的精神力量和道德支撑，年初以来，我县开展了文明村镇创建工作。大半年过去了，各乡镇文明村镇创建工作开展情况如何？近日，县文明办深入各乡镇对文明村镇创建工作进行检查指导。  每到一处，工作人员都详细了解各乡镇文明村镇创建工作的开展情况，要求乡、村两级领导干部要把文明村镇创建作为一项民生工程来抓，全面提升文明村镇创建的薄弱环节，着力营造浓厚氛围、着力丰富创建载体、着力调动群众积极性，切实将落脚点放在以人民为中心上，让群众来叫好、来参与，不做无效文章、表面文章。此外，工作人员还将印有“文明嘉荫”、“嘉荫快讯”微信二维码的宣传标识发放给各乡镇村屯，让大家可以随手拿起手机、相机拍摄一些当下文明村创建中环境卫生、文化创建、移风易俗等正反方面的事例，扫码关注公众号进行留言留图。针对群众反映的情况，县电视台将定期开办专栏，播放群众选送的正反两方面素材，对评比内容进行全面的舆论监督，进而促进文明村镇创建的更好开展。  据了解，年初以来，县委、县政府决定利用三年时间，集中开展以环境整治，建设美丽乡村、文化繁荣，引领乡村振兴、移风易俗，树立文明新风为重点内容的文明村镇创建工作，县领导小组办公室将按照先易后难、先点后面的原则，每年选取一定数量相近规模的村屯进行评比，并同县电视台对各参评村进行不定期检查，县电视台也将在《文明龙乡》专栏中，举办文明乡村创建工作擂台展示，集中展现文明村创建工作的成绩，并通过网络平台全民参与评定，努力实现全县各村屯领导班子坚强有力，经济健康持续发展，思想道德风尚良好，村镇环境明显改善的良好局面。
406,《黑龙江茅兰沟国家级自然保护区管理条例》新闻发布会在我县举行,2018-08-15,2018-08-15,伊春-嘉荫日报,http://www.jyx.gov.cn/jyxrmzf/c104060/201808/235391.shtml,为进一步加强自然保护区的保护、管理和合理利用，依法保护生态环境、自然资源与生物多样性，今天上午，《黑龙江茅兰沟国家级自然保护区管理条例》新闻发布会在我县举行。市人大常委会副主任金达人、县人大常委会主任李向东出席发布会。  会议指出黑龙江茅兰沟国家级自然保护区森林生态系统保存完整，环境独特，珍稀物种多样，是集生物多样性保护、科学研究、生态旅游和可持续利用于一体的自然保护区。作为我国小兴安岭北部保存最完整的森林生态系统和独特的花岗岩地质遗迹，保护区具有国家意义上的珍贵性和稀有性，具有很高的保护价值。目前，保护区在管理方面还存在着一些问题，周边的居民盗伐林木、毁林开荒、蚕食和侵害林地的现象时有发生，资源遭到一定程度破坏，入山采集山产品的情况，给管理带来很大困难。因此制定一部地方性法规，规范保护范围和管理机构，明确保护职责和保护措施，设定相应的罚则，依法加强自然保护区的管理十分必要。  据了解，作为我市首部实体法《黑龙江茅兰沟国家级自然保护区管理条例》将于9月1日正式实施，《条例》共四章三十二条。《条例》的出台，对加强茅兰沟国家级自然保护区的依法管理，防止破坏自然保护区的违法行为，进一步树立保护生态环境，促进森林生态系统完整和资源可持续利用具有重大而深远的意义。
